Product_code;Product_name;;
862040;Сэндвич с ветчиной 280г;;
862041;Сэндвич с лососем 220г;;
862042;Сэндвич с прошутто 230гр;;
862043;"Гренки ""Цезарь"" п/ф";;
862044;Сэндвич с курицей 260г;;
862045;Сэндвич с овощами 180г;;
862046;Сэндвич с грибами 200г;;
862047;Сэндвич с бужениной 220г;;
862048;Сэндвич с индейкой 160г;;
862049;Сэндвич с куриц.270г;;
862050;Сэндвич с ветчин.270 г;;
862051;Сэндвич с индейк 340г;;
862052;Бальбек (Зап.вариант)280г;;
862053;Панини Маргарита 170г;;
862054;Панини парма/руккола 230г;;
862055;Панини с буйвол/моц 250г;;
862056;Панини Вердо 240г;;
862057;Панини с грибами 215г;;
862058;Панини Романа  220г;;
862059;Панини по-мексик 240г;;
862060;Панини Капричеза 240г;;
862061;Панини с шии-так/кр 240г;;
862062;Панини кватр формадж 160г;;
862063;Сэндвич с лососем 190г;;
862064;Сэндвич с индейкой 280г;;
862065;Английский тост 170г;;
862066;Сэндв парм/моцар 190г;;
862067;Сэндвич кур/гр микс/салат;;
862068;Сэндвич Гарибальди 135г;;
862069;Сэндвич Ле рой 230г;;
862070;Сэндвич Тоскана 190г;;
862071;Круассан с сыром 200г;;
862072;Круассан с ветчиной 240г;;
862073;Панини Морской волк 260г;;
862074;"Панини ""Англ завтр"" 230г";;
862075;"Панини ""Карбонара"" 230г";;
862076;Панини по-норвежски 230г;;
862077;Тартилья с креветк 240г;;
862078;Панини Карбонара 230г Бел;;
862079;Панини Маргарит 170г бел;;
862080;Панини парма/руккола 230г;;
862081;Панини Романа 220г бел;;
862082;Панини по-мексик 240г бел;;
862083;Панин кватр форм 160г бел;;
862084;Панин Морск волк 260г бел;;
862085;Панин Англ завтр 230г бел;;
862086;Панини по-норвеж 230г бел;;
862087;Панин нов 230г;;
862088;Гренки к пиву 50г;;
862089;Круассан с лососем 200г;;
862090;Cэндвич Кайзер 120г;;
862091;Сэндвич Тоскана 120г;;
862092;Тортилья с креветкам 135г;;
862093;Сэндвич с бужениной 145г;;
862094;Круассан с ветчиной 130г;;
862095;Круассан с сыром 125г;;
862096;Круассан с лососем 125г;;
862097;Сэндвич с ветчиной 170г;;
862098;Сэндвич с лососем 125г;;
862099;Тартилья с курицей 160г;;
862100;Тортилья с курицей 240г;;
862101;Канапе гранд Италия 1400г;;
862102;Гренки Гурме п/ф;;
862103;Тост с уткой 80г;;
862104;Тост с лососем 90г;;
862105;Волован с икрой 80г;;
862106;"Сэндвич ""Коломбо"" 380г";;
862107;Микки Маус 300г;;
862108;Булочка с ветч и сыр 130г;;
862109;Сэндвич с курицей 140г;;
862110;Китайская лепешка 170г;;
862111;Круассан с курицей 130г;;
862112;Булочка с курицей 180г;;
862113;Тартилья с овощами 240г;;
862114;Тост 65г;;
862115;Тартилья с ветчиной 240г;;
862116;Тартилья с лососем 220г;;
862117;Булочка с лососем 130г;;
862118;Тост ветч/сыр 95г;;
862119;Сэндвич с овошами 170г;;
862120;Тартилья постная 175г;;
862121;Сэндвич ветчина/сыр 210г;;
862122;Сезам ветчина/сыр 130г;;
862123;Сезам с курицей 180г;;
862124;Сезам с лососем 130г;;
862125;Гамбургер 260г;;
862126;Рисовая пицетта100г;;
862127;Тост с ветчиной 140г;;
862128;Тост с лососем 125г;;
862129;L`Amerikano 240г;;
862130;Гамбургер 200г;;
862131;Ролл с лососем 260г;;
862132;Тост с курицей 230г;;
862133;Сэндвич с пармой 160г;;
862134;Сэндвич ветчина/сыр 280г;;
862135;Сэндвич с лососем 250г;;
862136;Сэндвич с моцареллой 250г;;
862137;Сэндвич с тунцом 300г;;
862138;Сэндвич салями 160г;;
862139;Сэндвич с сальсичо 160г;;
862140;"Сэндвич ""Цезарь"" 300г";;
862141;Сэндвич салями/сыр 190г;;
862142;Сэндвич парма/сыр 190г;;
862143;Сэндвич сальсичо/сыр 190г;;
862144;Cэндв фр/бул парм/сыр 180;;
862145;Сэндв фр/б салям/сыр 150г;;
862146;Сэндв фр/бул тунец 250г;;
862147;Сэндвич кур/ананас 150г;;
862148;"Сэндв ""Клубный"" new 380г";;
862149;Хот Дог С кв/кап 180г;;
862150;Сэндвич омлет ветч/сыр 18;;
862151;Сэндвис омлет/креветка 18;;
862152;Сэндвич с ов/гриль 220г;;
862153;Круассан парма/моцарелла;;
862154;Сэндвич клубный/лос 270г;;
862155;Тартилья овощная 280г;;
862156;Сэндвич с тунцом 200г;;
862157;"Сэндвич ""Цезарь"" 230г";;
862158;Хот дог жар/колбаска 130г;;
862159;Хот дог ї2 150г;;
862160;Бургер с телятиной 250г;;
862161;Бургер кур/грудка 250г;;
862162;Хот дог колбаска 100г;;
862163;Сэндвич Клубный 150г;;
862164;Сэндвич ветчина/кур 280г;;
862165;Круассан кур/ветчина 115г;;
862166;Хот дог 200г;;
862167;Круассан с неркой 150г;;
862168;Бэйгл с лососем 250г;;
862169;Круассан с лососем 150г;;
862170;Хот дог/св.кап 200г;;
862171;Тартилья с ветчиной 220г;;
862172;Мини сэндвич клуб 100г;;
862173;Мини сэндвич с семгой 40г;;
863001;Грибной паштет п/ф;;
863002;Масса д/бутера сельского;;
863003;Салат Коле-Слоу п/ф кг;;
863004;Бекон жар. п/ф;;
863005;Свинина запечаная п/ф;;
863006;Паштет из кур.печени п/ф;;
863007;Ветчина резанная п/ф;;
863008;Язык гов.отвар.п/ф;;
863009;Котлетный п/ф;;
863010;Заправка с филадельф п/ф;;
863011;Начинка п/ф с ветч.п/ф;;
863012;Начинка п/ф с гриб.п/ф;;
863013;Омлетная масса;;
863014;Тесто для Киш-Лорен п/ф;;
863015;Начинка Сэнд.Тоскана 500;;
863016;Начинка сэнд курин.500гр;;
863017;Нач.для сэндвича п/ф;;
863018;Тарталетки из фило 7гр;;
863019;Кармашек по турин.п/ф200г;;
863020;Сэндвич с индейкой п/ф250;;
863021;Печень жареная п/ф 680гр;;
863022;Соус смет майон п/ф;;
863023;Слойка печеночная п/ф;;
863024;Соус песто п/ф;;
863025;Горчично-мед.соус п/ф;;
863026;Соус майон.с сыром п/ф;;
863027;Жировая пассеровка п/ф;;
863028;Паштет куриный п/ф;;
863029;Клюквенный рагу п/ф;;
863030;Шии-таки д/панини п/ф;;
863031;Грибы бел д/панини п/ф;;
863032;Заправка Цез/Айсб п/ф;;
863033;Гренки к пиву п/ф;;
863034;Гренки Песто п/ф;;
863035;Гренки Сезам п/ф;;
863036;Заправка к сэндв ов/гриль;;
870001;Бизнес ланч ПН ї1;;
870002;Бизнес ланч ПН ї2;;
870003;Бизнес ланч ПН ї3;;
870004;Бизнес ланч ПН ї4;;
870005;Бизнес ланч ВТ ї1;;
870006;Бизнес ланч ВТ ї2;;
870007;Бизнес ланч ВТ ї3;;
870008;Бизнес ланч ВТ ї4;;
870009;Бизнес ланч СР ї1;;
870010;Бизнес ланч СР ї2;;
870011;Бизнес ланч СР ї3;;
870012;Бизнес ланч СР ї4;;
870013;Бизнес ланч ЧТ ї1;;
870014;Бизнес ланч ЧТ ї2;;
870015;Бизнес ланч ЧТ ї3;;
870016;Бизнес ланч ЧТ ї4;;
870017;Бизнес ланч ПТ ї1;;
870018;Бизнес ланч ПТ ї2;;
870019;Бизнес ланч ПТ ї3;;
870020;Бизнес ланч ПТ ї4;;
871001;Суп из  фасоли  300мл;;
871002;Щи из свежей капусты 300;;
871003;Суп рыбный 300;;
871004;Окрошка   300;;
871005;Суп-пюре  овощной 300;;
871006;Суп грибной  300;;
871007;Суп-пюре картофельный 300;;
871008;Борщ  300;;
871009;Отбивная котл. 75г;;
871010;Картофель отв.  300г;;
871011;Солянка  250г;;
871012;Рис  отварной  150г;;
871013;Окорочка кур.жар. 100г;;
871014;Плов  200г;;
871015;Поджарка  75г;;
871016;Гречка  отв.  150г;;
871017;Сосиски отварные 100;;
871018;Макароны отварные  150г;;
871019;Котлеты  жареные 100;;
872001;Компот из сух/фр 250мл;;
872002;Компот из кураги 250мл;;
872003;Компот из вишни 250мл;;
872004;Кисель вишневый 250мл;;
872005;Чай чёрный с мятой 200мл;;
872006;Кофе 200мл Д/Л;;
872007;Квас 200мл Д/С;;
872008;Какао 200мл Д/Л;;
873001;Сэндвич д/л;;
873002;Пирожок с мясом 70г Д/Л;;
873003;Пирожок с творог 70г Д/Л;;
873004;Пирожок с яблоком 70г Д/Л;;
873005;Пирожок с капуст 70г Д/Л;;
873006;Пирожок с карт 70г Д/Л;;
873007;Пирожок с рисом 70г Д/Л;;
873008;Пирожок с шампиньон 70г;;
873009;Печенье Юбилейное Д/Л;;
873010;Чебурек 100г Д/С;;
873011;Ватрушка/творог 75г Д/Л;;
873012;Слойка/творог 80г Д/Л;;
873013;Слойка творожная 70г;;
874001;Морковь/смет 150г Д/Л;;
874002;Капуста/морковь 150г Д/С;;
874003;Свекла с сыром 200г Д/Л;;
874004;Салат Греческий 210г Д/Л;;
874005;Капуста/кв/клюкв 100г Д/Л;;
874006;Салат Столичный 200г Д/С;;
874007;Салат кит/пом/ог 200г Д/С;;
874008;Рыба под маринад 150г Д/Л;;
874009;Сельдь под шубой 200г Д/С;;
874010;Салат с кальмар 200г Д/С;;
874011;Салат Крабовый 200г Д/С;;
874012;Салат Ветчинный 200г Д/С;;
874013;Винегрет 100г Д/Л;;
874014;Салат Мимоза 200г Д/С;;
874015;Шампиньоны маринован 150г;;
874016;Салат Оливье 200г Д/С;;
874017;Салат Витаминный 150г Д/Л;;
874018;Морковь/сыр/чесн 150г Д/Л;;
874019;Цезарь 200г Д/Л;;
874020;Салат Овощной 150 Л/Л;;
874021;Свекла/чернослив 150 Д/Л;;
874022;Сельдь/мар.огур 150 Д/С;;
874023;Салат Рыбный 150г Д/С;;
874024;Салат Мясной 150г Д/С;;
874025;Свекла/сыр/чесн 200 Д/Л;;
874026;Степной 150г Д/С;;
874027;Кабачковая икра 150г Д/Л;;
874028;Моцарелла с помидор 150г;;
874029;Помидоры/руккола 100г Д/Л;;
874030;Салат редис с огурц 150г;;
875001;Каша рис с масл 200г Д/л;;
875002;Каша ман с масл 200г Д/Л;;
875003;Каша пшен с масл 200г Д/Л;;
875004;"Каша ""Дружба"" 200г Д/Л";;
875005;Каша овс с масл 200г Д/Л;;
875006;Оладьи со сгущен 150г Д/Л;;
875007;Запеканк со смет 100г Д/Л;;
875008;Сырники со смет 200г Д/Л;;
875009;Омлет с сыром 100г Д/Л;;
875010;Омлет с ветчиной 100г Д/Л;;
875011;Омлет с помидор 100г Д/Л;;
875012;Блинчик/сметана 125г Д/Л;;
876001;Суп карт с фрик 300г Д/С;;
876002;Суп грибной 300г Д/С;;
876003;Солянка мясная 300г Д/С;;
876004;Суп гороховый 300г Д/С;;
876005;Шурпа 300г Д/С;;
876006;Щи 300г Д/С;;
876007;Похлебка Стар мос 300гД/С;;
876008;Рассольник 300г Д/С;;
876009;Лапша куриная 300г Д/С;;
876010;Борщ 300г Д/С;;
876011;Суп фасолевый 300г Д/С;;
876012;Лапша грибная 300г Д/С;;
876013;Солянка рыбная 300г Д/С;;
876014;Суп Венгерский 300 Д/С;;
876015;Суп овощной 300г Д/С;;
876016;Карт р/фрикад 300 Д/С;;
876017;Уха ростовская 300 Д/С;;
876018;Борщ зелёный 300 Д/С;;
876019;Щи св/капуста 300 Д/С;;
876020;Щи кваш/кап 300г Д/С;;
876021;Окрошка/квас 300 Д/С;;
876022;Суп Харчо 300г Д/С;;
876023;Суп-пюре/овощ 300 Д/С;;
876024;Суп-пюре/цвет кап 300 Д/С;;
877001;Котлета рыбная 120г Д/Л;;
877002;Тефтели рыбные 180г Д/Л;;
877003;Рыба кляр 150г Д/С;;
877004;Шницель рыбный 125г Д/Л;;
877005;Биточки рыбные 120г Д/С;;
877006;Треска с карт/пюре 300г;;
878001;Отбивная из гов 100г  Д/Л;;
878002;Ёжики в соусе 180г Д/Л;;
878003;Жаркое 250г Д/Л;;
878004;Голубцы в кит/к 250г Д/л;;
878005;Окорочка кур жар 100г Д/л;;
878006;Гуляш 150г Д/Л;;
878007;Бифштекс рублен 100г Д/Л;;
878008;Плов 250г Д/Л;;
878009;Ктолета домашняя 100г Д/Л;;
878010;Лазанья 200г Д/Л;;
878011;Св отбивная 100г Д/Л;;
878012;Шницель мясной 100г Д/Л;;
878013;Печень по-строг 150г Д/Л;;
878014;Язык в мол соусе 150г Д/Л;;
878015;Котлетки мясные 100г Д/Л;;
878016;Солянка с сосиск 300г Д/С;;
878017;Оладьи печеночн 150г Д/С;;
878018;Цуккини фаршир 250г Д/Л;;
878019;Тефтели из кур 150г Д/Л;;
878020;Крылышки кур фри 120г Д/С;;
878021;Котлеты из индейк 120гД/С;;
878022;Плов из индейки 200г Д/Л;;
878023;Котлеты куриные 150г Д/С;;
878024;Азу 150г Д/С;;
878025;Перец фарширован 200г Д/л;;
878026;Гуляш из свинины 150г Д/С;;
878027;Свинная отб/помид 170Д/Л;;
878028;Свин отб/мар.огур 120 Д/С;;
878029;Кур филе/кляр 170г Д/С;;
878030;Индейка/соус 120г Д/С;;
878031;Рагу из свинины 150г Д/С;;
878032;Судак/тесто 150г Д/С;;
878033;Гуляш/индейка 150г Д/Л;;
878034;Свинина фарш/сыр 200 Д/Л;;
878035;Бефстроганов 150 Д/С;;
878036;Чахохбили 150г Д/С;;
878037;Люля-кебаб 200г Д/С;;
878038;Поджарка свиная 150г Д/С;;
878039;Мясо по-франц 150 Д/С;;
878040;Индейка/рис овощи 300г/Л;;
879001;Макароны с масл 150г Д/Л;;
879002;Овощи на пар мас 150г Д/Л;;
879003;Рис с овощами 150г Д/Л;;
879004;Картофельн пюре 150г Д/Л;;
879005;Гречка с маслом 150г Д/Л;;
879006;Рагу овощное 150г Д/Л;;
879007;Спагетти с масл 150г Д/Л;;
879008;Рис с маслом 150г Д/Л;;
879009;Картофель отварн 150г Д/Л;;
879010;Капуста тушеная 150г Д/Л;;
880001;Яблоко шт;;
880002;Апельсин шт;;
880003;Груша шт;;
880004;Банан шт;;
880005;Йогурт Активия шт;;
880006;Творожок Данон шт;;
881001;Фреш лимон 125мл;;
881002;Фреш апельсин.180мл;;
881003;Фреш Грейпфрут.180мл;;
881004;Фреш из Сельдерея 180мл;;
881005;Фреш Морковный 180мл;;
881006;Фреш Яблоко  180мл;;
881007;Фреш ЦИТРУС 180мл;;
881008;Сок из овощей;;
881009;Лимонад 240мл;;
881010;Cидр;;
881011;Оранж 240 мл;;
881012;Лимонад 270мл;;
881013;Оранж 270мл;;
881014;Фреш из сельдерея 90мл;;
881015;Фреш яблочный 90мл;;
881016;Фреш апельсин. 90мл;;
881017;Фреш грейпфрут. 90мл;;
881018;Фреш морковный 90мл;;
881019;Фреш ананас. 180мл;;
881020;Фреш ананас. 90мл;;
881021;Фреш Личи-Киви 270мл;;
881022;Фреш яблочный 135мл;;
881023;Фреш апельсин. 135мл;;
881024;Фреш грейпфрут. 135мл;;
881025;Фреш морковный 135мл;;
881026;Фреш сельдерей 135мл;;
881027;Фреш ананас. 135мл;;
881028;Итальянская содовая300мл;;
881029;Яблочный сидр 350мл;;
881030;Лимонад 250мл;;
881031;Оранж 300мл;;
881032;Фреш Здоровье 180мл;;
881033;Фреш апельсин 125мл;;
881034;Фреш грейпфрут 125мл;;
881035;Фреш из сельдерея 125мл;;
881036;Фреш морковный 125мл;;
881037;Фреш яблоко 125мл;;
881038;Фреш ананас 125мл;;
881039;Фреш из кр/сиц/апел 125мл;;
881040;Кисель 250мл;;
881041;Фреш Арбуз 125мл;;
881042;Фреш Гранат 125мл;;
881043;Фреш Грин 350мл;;
881044;Шарбат из сух-в 250мл;;
881045;Шарбат из кураги 250мл;;
881046;Айран 250мл;;
881047;Шарбат из св/фрукт 250мл;;
881048;Фреш апельсин 200мл;;
881049;Фреш Красн б/перец 125мл;;
881050;Тархун 350мл;;
881051;Фреш-Грин 500мл;;
881052;Фреш виноград 125мл;;
881053;Тархун 300мл;;
881054;Фреш Грин 300мл;;
881055;Фреш томаты/сельдер 125мл;;
881056;Фреш лимон 375мл;;
881057;Фреш апельсин 375мл;;
881058;Фреш грейпфрут 375мл;;
881059;Фреш сельдерей 375мл;;
881060;Фреш морковный 375мл;;
881061;Фреш яблоко 375мл;;
881062;Фреш ананас 375мл;;
881063;Фреш гранат 375мл;;
881064;Сок томатный 125мл;;
881065;Сок томатный 250мл;;
881066;Кисель 300мл;;
881067;Фреш арбуз 375мл;;
881068;Шарбат из кураги 300мл;;
881069;Фреш томат 125мл;;
881070;Фреш апельсин 100мл;;
881071;Фреш грейпфрут 100 мл;;
881072;Фреш яблоко 100 мл;;
881073;Сок томатный 100 мл;;
881074;Кисель Ананас 250 мл;;
881075;Кисель Черн смород 250 мл;;
881076;Фреш морковный 100мл;;
881077;Тархун 250мл;;
881078;Вишневый кисель 200мл;;
881079;Клюквенный морс 200мл;;
882001;Кремоза 240мл;;
882002;Шутль-Рутль ван.240мл;;
882004;Мучо;;
882005;Фреп клубничный 240мл;;
882006;Шутль-Рутль клуб.240мл;;
882007;Шутль_рутль шок.240мл;;
882008;Шутль Рутль Оранж 240мл;;
882009;Айс Ти 240мл;;
882010;Шутль-Рутль оранж270мл;;
882011;Шутль-Рутль клубн. 270мл;;
882012;Шутль-Рутль ванил270мл;;
882013;Фреп клубничный 270мл;;
882014;Бамбл 270мл;;
882015;Каракоz 270мл;;
882016;Айс Ти 270мл;;
882017;Фреп Ягодный 270мл;;
882018;Шутль-Рутль ван.н/ж 270мл;;
882019;Шутль-Рут.клуб. н/ж 270мл;;
882021;Фреп клуб.н/ж 270мл;;
882022;Фреп ягод.н/ж 270мл;;
882023;Фреп Ягодный Фитнесс300мл;;
882024;Фреп Клубнич.Фитнесс300мл;;
882025;Фреп ягодный 300мл;;
882026;Фреп Клубничный 300мл;;
882027;Эль Ниньо 270мл;;
882028;Томми 250мл;;
882029;Ай Лайк 250мл;;
882030;Джеп 250мл;;
882031;Эль Ниньо 250мл;;
882032;Лимонад 350мл;;
882033;Оранж (Ап.Шведка) 350мл;;
882034;Фреп клубничн 250мл;;
882035;Фреп ягодный 250мл;;
882036;Фреш апельсин 250мл;;
882037;Фреш грейпфрут 250мл;;
882038;Фреш сельдерей 250мл;;
882039;Фреш морковный 250мл;;
882040;Фреш яблоко 250мл;;
882041;Фреш ананас 250мл;;
882042;Бинго-бонго 250мл;;
882043;Клюквенный морс 250мл;;
882044;Восход на Юпитере 200мл;;
882045;Фреш из кр/сиц/ап 250мл;;
882046;Мистраль 150мл;;
882047;Экспенсив 350мл;;
882048;Дресс - код 250мл;;
882049;Москва - Каир 250мл;;
882050;Даккор 160мл;;
882051;Сбитень 270мл;;
882052;Ла Нинья 250мл;;
882053;Айс-Ти лимон 350мл;;
882054;Айс-Ти оранж 350мл;;
882055;Шутль Рутль ван 200мл;;
882056;Шутль Рут.кл.(Н.фан)200мл;;
882057;"Мохито ""Вёрджин"" 250мл";;
882058;Завтрак у Тиффани 250мл;;
882059;Клюквенный морс 230мл;;
882060;Айс-мелон 350мл;;
882061;Лимонад 1300мл;;
882062;Экспенсив 1300мл;;
882063;Тархун 1300мл;;
882064;Лимонад 500мл;;
882065;Экспенсив 500мл;;
882066;Тархун 500 мл;;
882067;"Мохито ""Вёрджин"" 350мл";;
882068;"Мохито ""Вёрджин"" 500мл";;
882069;Айс-мелон 500мл;;
882070;Кайпироска Верджин 350мл;;
882071;Кайпироска Верджин 500мл;;
882072;Villa Ванилла 200мл;;
882073;Молочный кокт ван 250мл;;
882074;Молочный кокт клубн 250мл;;
882075;Кефирный прикол 200мл;;
882076;Гранита Эспрессо 300мл;;
882077;Гранита Лимон-лайм 300мл;;
882078;Гранита Клубника 300мл;;
882079;Айс Ти Passion 350мл;;
882080;Айс Ти Passion 500мл;;
882081;Глясе Марула 100мл;;
882082;Не использовать;;
882083;Джайв 250мл;;
882084;Гранита Кофе 200мл;;
882085;Гранита Клубн/Земл 200мл;;
882086;Гранита Манго 200мл;;
882087;Малиновый лимонад 350мл;;
882088;Малиновый лимонад 500мл;;
882089;Токийский лимонад 350мл;;
882090;Облепиховый чай 500мл;;
882091;Морс облепиха 250мл;;
882092;Морс малина 250мл;;
882093;Морс ч/смородина 250мл;;
882094;Ласси манго 250мл;;
882095;Ласси кокос 250мл;;
882096;Ласси груша 250мл;;
882097;Токийский лимонад 500мл;;
882098;Сникерс 200мл;;
882099;Токийский лимонад 300мл;;
882100;Лимонад 300мл;;
882101;Кайпироска Верджин 300мл;;
882102;Экспенсив 300мл;;
882103;Айс Ти Passion 300мл;;
882104;Малиновый лимонад 300мл;;
882105;"Мохито ""Вёрджн"" 300мл";;
882106;Айс Ти Руби 300мл;;
882107;Малиновый арбуз 350мл;;
882108;Малиновый арбуз 500мл;;
882109;Verry Berry Virgin 350г;;
882110;Very Berry Virgin 300мл;;
882111;Very Berry Virgin 500мл;;
882112;Ласси вишня 250мл;;
882113;Тропический лимонад 500мл;;
882114;Тропический лимонад 300мл;;
882115;Огуречный апельсин 350мл;;
882116;Огуречный апельсин 500мл;;
882117;Манго Маракуйя 300мл;;
882118;Манго  Маракуйя 500мл;;
882119;Клюквенный морс 300мл;;
882120;Малиновый морс 300мл;;
882121;Айс Ти Личи 350мл;;
882122;Айс Ти Личи 500мл;;
882123;Кокос Личи 350мл;;
882124;Кокос Личи 500мл;;
882125;Дюшес 350мл;;
882126;Дюшес 500мл;;
882127;Айс Киви 300мл;;
882128;Айс Киви 500мл;;
882129;BUBBLE TI 350МЛ;;
882130;Айс Ти Земляника 350мл;;
882131;Айс Ти Земляника 500мл;;
882132;Ласси манго 300мл;;
882133;Манго Маракуйя 350мл;;
882134;Манг&Марак Bubbles 300мл;;
882135;Манго&Марак Bubbles 500мл;;
882136;Айс Ти Землян Bubbl 350мл;;
882137;Айс Ти Землян Bubbl 500мл;;
882138;Малиновый Арб Bubbl 350мл;;
882139;Малиновый Арб Bubbl 500мл;;
882140;Клюквенный морс 300мл;;
882141;малиновый морс 300мл;;
882142;Фруктовый микс 350мл;;
882143;Фруктовый микс 500мл;;
882144;Лимонад базил&огур 350мл;;
882145;Лимонад базил&огур 500мл;;
882146;Земляничный лимонад 350мл;;
882147;Земляничный лимонад 500мл;;
882148;Сбитень 500мл;;
882149;Клубничный Чизкейк 125 мл;;
882150;Завтрак у Тиффани соя 250;;
882151;КинZа микс 250 мл;;
882152;"Фреш ""Джинджер"" 350мл";;
882153;"Фреш ""Джинджер"" 500 мл";;
882154;Айс Ти Смородина 350 мл;;
882155;Айс Ти Смородина 500 л;;
882156;Юдзу 350 мл;;
882157;Юдзу 500 мл;;
882158;Завтрак у Тиффани вода250;;
882159;Айс Ти Маракуйя 350 мл;;
882160;Айс Ти Маракуйя 500 мл;;
882161;Ананасовый кокос350мл;;
882162;Ананасовый кокос500мл;;
882163;Папайя&Кокос350мл;;
882164;Манговый смузи 340 мл;;
882165;Бургер микс 200 мл;;
882166;Клюква & Шалфей 350 мл;;
882167;Черничный 200 мл;;
882168;Карам с сол крекером200мл;;
882169;Шоколадный 200 мл;;
882170;Манговый смузи 350 мл;;
882171;Томаt & Кинza 250 мл;;
882172;Vegan Микс 250 мл;;
882173;Vegan Микс 500 мл;;
882174;Айс Ти Умами 400 мл;;
882175;Айс Ти Умами 500 мл;;
882176;Вишневый лимонад 350 мл;;
882177;Вишневый лимонад 500 мл;;
882178;Вишня & Бергамот 350 мл;;
882179;Айс Ти Черника 350мл;;
882180;Айс Ти Черника 500мл;;
882181;Джуси Микс 350мл;;
882182;Свекла&Клубника 250мл;;
882183;Банановый милкшейк 250мл;;
882184;Бузана 350мл;;
882185;Бузина 500мл;;
882186;Dacha Микс 350мл;;
882187;Dacha Микс 500мл;;
882188;Малина&Розмарин 300мл;;
882189;Малина&Розмарин 500мл;;
882190;Эмбарго 300мл;;
882191;Молоко Ирис 200мл;;
882192;Клубничное молоко 200мл;;
882193;Манго&Морковь 350мл;;
883001;Эг-Ног 150мл;;
883002;Бамбл 240мл;;
883003;Глинтвейн 230мл;;
883004;Пунш 200мл;;
883006;"Коктейль ""Абсент""240мл";;
883007;Сангрия 240мл;;
883008;Каракоз 240мл;;
883009;Кампари оранж 120мл;;
883010;Калуа Крим 80мл;;
883011;Кайзермеланж 150мл;;
883012;Кампари Оранж 270мл;;
883013;Кир 150 мл;;
883014;Шварц 130мл;;
883015;Луизиана 180мл;;
883016;Глинтвейн 200мл;;
883017;Бамбл 250мл;;
883018;Грин грог 230мл;;
883019;Грог 150мл;;
883020;Кир 130мл;;
883021;Черный/белый русс 140мл;;
883022;Кайпиринья манго 250мл;;
883023;Кайпиринья 250мл;;
883024;Мохито 250мл;;
883025;Токио саншайн 250г;;
883026;Клубничный Дайкири 200мл;;
883027;Маргарита 230мл;;
883028;Пина Колада 250мл;;
883029;Дежавю 50мл;;
883030;Кивиринья 230мл;;
883031;Сакеринья 250мл;;
883032;"Сидр ""Ritz"" 350мл";;
883033;Беллини Россо 200мл;;
883034;GLaм Бери 250мл;;
883035;Ларенжа 250мл;;
883036;London Rocks 250мл;;
883037;Куба Либрэ 340мл;;
883038;Джин-Тоник 340мл;;
883039;Маргарита 100мл;;
883040;Сангрия 350мл;;
883041;Новое дынное;;
883042;Сангрия 350мл;;
883043;Виски-кола 350мл;;
883044;Кайпироска 250мл;;
883045;Дайкири 140мл;;
883046;Эмпайер 100мл;;
883047;Zig Zag 100мл;;
883048;Русская ночь 100мл;;
883049;Водка-лимонад 350мл;;
883050;Мартини VODKA 100мл;;
883051;Мартини Драй 100мл;;
883052;Дерти Драй Мартини 100мл;;
883053;Дерти Мартини 100мл;;
883054;Гибсон Драй 100мл;;
883055;Гибсон 100мл;;
883056;FRENCH 75 200мл;;
883057;Берри Беллини 200мл;;
883058;WELCOME CLASS/CHAM 200мл;;
883059;BLOODY MARY 350мл;;
883060;MAI TAI 250мл;;
883061;Виски SOUR 100мл;;
883062;NEGRONI 250мл;;
883063;Японская груша 250мл;;
883064;Джек Воробей 250мл;;
883065;Мартини A.S.I.A 100мл;;
883066;Cosmopolitan 100мл;;
883067;Храброе сердце 250мл;;
883068;Личи Лагуна 350мл;;
883069;Индиана 250мл;;
883070;Водка-арбуз 200мл;;
883071;Пунш 180мл;;
883072;Эг-ног 130мл;;
883073;Беллини Сassis 200мл;;
883074;Беллини Pera 200мл;;
883075;Лимонад Кунг-Фу 350мл;;
883076;Виски&Яблочный сок 350мл;;
883077;Мохито 350мл;;
883078;Кайпироска 350мл;;
883079;Личи Лагуна 450мл;;
883080;Кунг-Фу 450мл;;
883081;Сакеринья 350мл;;
883082;Кивиринья 350мл;;
883083;Беллини/Рос/Моет 200мл;;
883084;Беллини/Cass/Моет 200мл;;
883085;Беллини/Pera/Моет 200мл;;
883086;"Сидр ""Ритц""/Моет 350мл";;
883087;Ёрш 330мл;;
883088;Клюковка 125мл;;
883089;Виски-кола 250мл;;
883090;"Сидр ""Риц"" Моёт 400мл";;
883091;"Сидр ""Ритц"" 400мл";;
883092;Арбуз-Маракуйя 295мл;;
883093;Пина Колада 250мл;;
883094;Индиана 300мл;;
883095;Кайпироска 300мл;;
883096;Мохито 300мл;;
883097;Храброе сердце 300мл;;
883098;Киото 350мл;;
883099;Клубничный мохито 350мл;;
883100;Very Berry 350мл;;
883101;Клубничный мохито 300мл;;
883102;Золото Рейна 300мл;;
883103;Саке-пунш 190мл;;
883104;Виски/кола 250мл;;
883105;Водка/тоник 250мл;;
883106;French-Кола VS 250мл;;
883107;Клюковка 250мл;;
883108;French-Кола VSOP 250мл;;
883109;Клюковка Premium 250мл;;
883110;Apple Скотч 250мл;;
883111;Глинтвейн Кинки 190мл;;
883112;Использовать;;
883113;Использовать;;
883114;Кайпиринья 300мл;;
883115;Aperol Spritz 380мл;;
883116;Martini Basil Royal 450мл;;
