VALUE,DATE,HOUR
255327,27.10.2009 0:00:00.000000,4
255582,27.10.2009 0:00:00.000000,5
253731,27.10.2009 0:00:00.000000,6
258196,27.10.2009 0:00:00.000000,7
262747,27.10.2009 0:00:00.000000,8
265989,27.10.2009 0:00:00.000000,9
267282,27.10.2009 0:00:00.000000,10
269870,27.10.2009 0:00:00.000000,11
267066,27.10.2009 0:00:00.000000,12
265188,27.10.2009 0:00:00.000000,13
265239,27.10.2009 0:00:00.000000,14
268602,27.10.2009 0:00:00.000000,15
269155,27.10.2009 0:00:00.000000,16
268342,27.10.2009 0:00:00.000000,17
269942,27.10.2009 0:00:00.000000,18
269737,27.10.2009 0:00:00.000000,19
269823,27.10.2009 0:00:00.000000,20
268333,27.10.2009 0:00:00.000000,21
271172,27.10.2009 0:00:00.000000,22
272965,27.10.2009 0:00:00.000000,23
268418,27.10.2009 0:00:00.000000,24
260709,28.10.2009 0:00:00.000000,1
257178,28.10.2009 0:00:00.000000,2
258116,28.10.2009 0:00:00.000000,3
256133,28.10.2009 0:00:00.000000,4
255525,28.10.2009 0:00:00.000000,5
254975,28.10.2009 0:00:00.000000,6
258166,28.10.2009 0:00:00.000000,7
262707,28.10.2009 0:00:00.000000,8
266040,28.10.2009 0:00:00.000000,9
272816,28.10.2009 0:00:00.000000,10
274767,28.10.2009 0:00:00.000000,11
275759,28.10.2009 0:00:00.000000,12
274350,28.10.2009 0:00:00.000000,13
276449,28.10.2009 0:00:00.000000,14
276428,28.10.2009 0:00:00.000000,15
278522,28.10.2009 0:00:00.000000,16
276082,28.10.2009 0:00:00.000000,17
275264,28.10.2009 0:00:00.000000,18
277134,28.10.2009 0:00:00.000000,19
276426,28.10.2009 0:00:00.000000,20
275060,28.10.2009 0:00:00.000000,21
275918,28.10.2009 0:00:00.000000,22
271101,28.10.2009 0:00:00.000000,23
262587,28.10.2009 0:00:00.000000,24
260461,29.10.2009 0:00:00.000000,1
257445,29.10.2009 0:00:00.000000,2
257627,29.10.2009 0:00:00.000000,3
257389,29.10.2009 0:00:00.000000,4
256959,29.10.2009 0:00:00.000000,5
258710,29.10.2009 0:00:00.000000,6
264057,29.10.2009 0:00:00.000000,7
271549,29.10.2009 0:00:00.000000,8
277936,29.10.2009 0:00:00.000000,9
281645,29.10.2009 0:00:00.000000,10
283191,29.10.2009 0:00:00.000000,11
282639,29.10.2009 0:00:00.000000,12
283683,29.10.2009 0:00:00.000000,13
286205,29.10.2009 0:00:00.000000,14
286957,29.10.2009 0:00:00.000000,15
286692,29.10.2009 0:00:00.000000,16
287227,29.10.2009 0:00:00.000000,17
287836,29.10.2009 0:00:00.000000,18
286661,29.10.2009 0:00:00.000000,19
282631,29.10.2009 0:00:00.000000,20
283124,29.10.2009 0:00:00.000000,21
284993,29.10.2009 0:00:00.000000,22
284851,29.10.2009 0:00:00.000000,23
282977,29.10.2009 0:00:00.000000,24
272585,30.10.2009 0:00:00.000000,1
268961,30.10.2009 0:00:00.000000,2
268854,30.10.2009 0:00:00.000000,3
269099,30.10.2009 0:00:00.000000,4
268564,30.10.2009 0:00:00.000000,5
271012,30.10.2009 0:00:00.000000,6
281171,30.10.2009 0:00:00.000000,7
288135,30.10.2009 0:00:00.000000,8
293146,30.10.2009 0:00:00.000000,9
295078,30.10.2009 0:00:00.000000,10
297176,30.10.2009 0:00:00.000000,11
297591,30.10.2009 0:00:00.000000,12
292056,30.10.2009 0:00:00.000000,13
297038,30.10.2009 0:00:00.000000,14
297843,30.10.2009 0:00:00.000000,15
295516,30.10.2009 0:00:00.000000,16
294513,30.10.2009 0:00:00.000000,17
295609,30.10.2009 0:00:00.000000,18
295739,30.10.2009 0:00:00.000000,19
297847,30.10.2009 0:00:00.000000,20
297441,30.10.2009 0:00:00.000000,21
297785,30.10.2009 0:00:00.000000,22
298483,30.10.2009 0:00:00.000000,23
293954,30.10.2009 0:00:00.000000,24
290070,31.10.2009 0:00:00.000000,1
286873,31.10.2009 0:00:00.000000,2
290119,31.10.2009 0:00:00.000000,3
288278,31.10.2009 0:00:00.000000,4
281439,31.10.2009 0:00:00.000000,5
280899,31.10.2009 0:00:00.000000,6
280252,31.10.2009 0:00:00.000000,7
280358,31.10.2009 0:00:00.000000,8
283568,31.10.2009 0:00:00.000000,9
282261,31.10.2009 0:00:00.000000,10
296204,31.10.2009 0:00:00.000000,11
299844,31.10.2009 0:00:00.000000,12
299116,31.10.2009 0:00:00.000000,13
298150,31.10.2009 0:00:00.000000,14
299554,31.10.2009 0:00:00.000000,15
301116,31.10.2009 0:00:00.000000,16
300846,31.10.2009 0:00:00.000000,17
300283,31.10.2009 0:00:00.000000,18
299968,31.10.2009 0:00:00.000000,19
302238,31.10.2009 0:00:00.000000,20
302497,31.10.2009 0:00:00.000000,21
303072,31.10.2009 0:00:00.000000,22
301998,31.10.2009 0:00:00.000000,23
292404,31.10.2009 0:00:00.000000,24
296610,01.11.2009 0:00:00.000000,1
293913,01.11.2009 0:00:00.000000,2
293568,01.11.2009 0:00:00.000000,3
289873,01.11.2009 0:00:00.000000,4
291148,01.11.2009 0:00:00.000000,5
290295,01.11.2009 0:00:00.000000,6
293541,01.11.2009 0:00:00.000000,7
292235,01.11.2009 0:00:00.000000,8
295894,01.11.2009 0:00:00.000000,9
294446,01.11.2009 0:00:00.000000,10
296011,01.11.2009 0:00:00.000000,11
296605,01.11.2009 0:00:00.000000,12
297121,01.11.2009 0:00:00.000000,13
296637,01.11.2009 0:00:00.000000,14
302848,01.11.2009 0:00:00.000000,15
310032,01.11.2009 0:00:00.000000,16
310122,01.11.2009 0:00:00.000000,17
311201,01.11.2009 0:00:00.000000,18
312444,01.11.2009 0:00:00.000000,19
313060,01.11.2009 0:00:00.000000,20
313936,01.11.2009 0:00:00.000000,21
315511,01.11.2009 0:00:00.000000,22
312550,01.11.2009 0:00:00.000000,23
306982,01.11.2009 0:00:00.000000,24
300997,02.11.2009 0:00:00.000000,1
300314,02.11.2009 0:00:00.000000,2
299649,02.11.2009 0:00:00.000000,3
299620,02.11.2009 0:00:00.000000,4
299385,02.11.2009 0:00:00.000000,5
298801,02.11.2009 0:00:00.000000,6
306244,02.11.2009 0:00:00.000000,7
311050,02.11.2009 0:00:00.000000,8
314029,02.11.2009 0:00:00.000000,9
316378,02.11.2009 0:00:00.000000,10
315995,02.11.2009 0:00:00.000000,11
313118,02.11.2009 0:00:00.000000,12
307181,02.11.2009 0:00:00.000000,13
306876,02.11.2009 0:00:00.000000,14
306480,02.11.2009 0:00:00.000000,15
306707,02.11.2009 0:00:00.000000,16
313697,02.11.2009 0:00:00.000000,17
313436,02.11.2009 0:00:00.000000,18
312724,02.11.2009 0:00:00.000000,19
312504,02.11.2009 0:00:00.000000,20
312351,02.11.2009 0:00:00.000000,21
314259,02.11.2009 0:00:00.000000,22
308332,02.11.2009 0:00:00.000000,23
302485,02.11.2009 0:00:00.000000,24
298430,03.11.2009 0:00:00.000000,1
296379,03.11.2009 0:00:00.000000,2
296924,03.11.2009 0:00:00.000000,3
295545,03.11.2009 0:00:00.000000,4
294231,03.11.2009 0:00:00.000000,5
294377,03.11.2009 0:00:00.000000,6
296154,03.11.2009 0:00:00.000000,7
300685,03.11.2009 0:00:00.000000,8
304211,03.11.2009 0:00:00.000000,9
236711,03.11.2009 0:00:00.000000,10
237492,03.11.2009 0:00:00.000000,11
239767,03.11.2009 0:00:00.000000,12
238057,03.11.2009 0:00:00.000000,13
237160,03.11.2009 0:00:00.000000,14
241316,03.11.2009 0:00:00.000000,15
241546,03.11.2009 0:00:00.000000,16
258482,03.11.2009 0:00:00.000000,17
311762,03.11.2009 0:00:00.000000,18
310752,03.11.2009 0:00:00.000000,19
309724,03.11.2009 0:00:00.000000,20
309294,03.11.2009 0:00:00.000000,21
309951,03.11.2009 0:00:00.000000,22
307430,03.11.2009 0:00:00.000000,23
300450,03.11.2009 0:00:00.000000,24
298946,04.11.2009 0:00:00.000000,1
296685,04.11.2009 0:00:00.000000,2
295400,04.11.2009 0:00:00.000000,3
295549,04.11.2009 0:00:00.000000,4
295013,04.11.2009 0:00:00.000000,5
294021,04.11.2009 0:00:00.000000,6
293466,04.11.2009 0:00:00.000000,7
294017,04.11.2009 0:00:00.000000,8
293808,04.11.2009 0:00:00.000000,9
295685,04.11.2009 0:00:00.000000,10
297577,04.11.2009 0:00:00.000000,11
298264,04.11.2009 0:00:00.000000,12
298130,04.11.2009 0:00:00.000000,13
297816,04.11.2009 0:00:00.000000,14
298953,04.11.2009 0:00:00.000000,15
303422,04.11.2009 0:00:00.000000,16
308186,04.11.2009 0:00:00.000000,17
310377,04.11.2009 0:00:00.000000,18
308836,04.11.2009 0:00:00.000000,19
306187,04.11.2009 0:00:00.000000,20
305478,04.11.2009 0:00:00.000000,21
311255,04.11.2009 0:00:00.000000,22
301917,04.11.2009 0:00:00.000000,23
297034,04.11.2009 0:00:00.000000,24
297264,05.11.2009 0:00:00.000000,1
294187,05.11.2009 0:00:00.000000,2
294220,05.11.2009 0:00:00.000000,3
293805,05.11.2009 0:00:00.000000,4
294887,05.11.2009 0:00:00.000000,5
295340,05.11.2009 0:00:00.000000,6
297678,05.11.2009 0:00:00.000000,7
296787,05.11.2009 0:00:00.000000,8
299922,05.11.2009 0:00:00.000000,9
303238,05.11.2009 0:00:00.000000,10
302954,05.11.2009 0:00:00.000000,11
305300,05.11.2009 0:00:00.000000,12
304871,05.11.2009 0:00:00.000000,13
304893,05.11.2009 0:00:00.000000,14
305793,05.11.2009 0:00:00.000000,15
307836,05.11.2009 0:00:00.000000,16
309232,05.11.2009 0:00:00.000000,17
307886,05.11.2009 0:00:00.000000,18
307591,05.11.2009 0:00:00.000000,19
307024,05.11.2009 0:00:00.000000,20
309102,05.11.2009 0:00:00.000000,21
308577,05.11.2009 0:00:00.000000,22
306371,05.11.2009 0:00:00.000000,23
301844,05.11.2009 0:00:00.000000,24
294984,06.11.2009 0:00:00.000000,1
289825,06.11.2009 0:00:00.000000,2
289526,06.11.2009 0:00:00.000000,3
289545,06.11.2009 0:00:00.000000,4
288467,06.11.2009 0:00:00.000000,5
287045,06.11.2009 0:00:00.000000,6
293417,06.11.2009 0:00:00.000000,7
299201,06.11.2009 0:00:00.000000,8
300562,06.11.2009 0:00:00.000000,9
309158,06.11.2009 0:00:00.000000,10
311847,06.11.2009 0:00:00.000000,11
311318,06.11.2009 0:00:00.000000,12
310756,06.11.2009 0:00:00.000000,13
310853,06.11.2009 0:00:00.000000,14
309323,06.11.2009 0:00:00.000000,15
311312,06.11.2009 0:00:00.000000,16
312267,06.11.2009 0:00:00.000000,17
312841,06.11.2009 0:00:00.000000,18
311908,06.11.2009 0:00:00.000000,19
310344,06.11.2009 0:00:00.000000,20
309411,06.11.2009 0:00:00.000000,21
310307,06.11.2009 0:00:00.000000,22
309374,06.11.2009 0:00:00.000000,23
304642,06.11.2009 0:00:00.000000,24
298138,07.11.2009 0:00:00.000000,1
294498,07.11.2009 0:00:00.000000,2
293834,07.11.2009 0:00:00.000000,3
293205,07.11.2009 0:00:00.000000,4
293470,07.11.2009 0:00:00.000000,5
292492,07.11.2009 0:00:00.000000,6
292238,07.11.2009 0:00:00.000000,7
294063,07.11.2009 0:00:00.000000,8
294463,07.11.2009 0:00:00.000000,9
298825,07.11.2009 0:00:00.000000,10
303381,07.11.2009 0:00:00.000000,11
305020,07.11.2009 0:00:00.000000,12
303946,07.11.2009 0:00:00.000000,13
304667,07.11.2009 0:00:00.000000,14
304452,07.11.2009 0:00:00.000000,15
305158,07.11.2009 0:00:00.000000,16
302823,07.11.2009 0:00:00.000000,17
304461,07.11.2009 0:00:00.000000,18
304238,07.11.2009 0:00:00.000000,19
304164,07.11.2009 0:00:00.000000,20
303016,07.11.2009 0:00:00.000000,21
304424,07.11.2009 0:00:00.000000,22
302958,07.11.2009 0:00:00.000000,23
300390,07.11.2009 0:00:00.000000,24
295034,08.11.2009 0:00:00.000000,1
291987,08.11.2009 0:00:00.000000,2
285920,08.11.2009 0:00:00.000000,3
279303,08.11.2009 0:00:00.000000,4
279223,08.11.2009 0:00:00.000000,5
279937,08.11.2009 0:00:00.000000,6
280658,08.11.2009 0:00:00.000000,7
280069,08.11.2009 0:00:00.000000,8
280721,08.11.2009 0:00:00.000000,9
289430,08.11.2009 0:00:00.000000,10
296647,08.11.2009 0:00:00.000000,11
298196,08.11.2009 0:00:00.000000,12
298440,08.11.2009 0:00:00.000000,13
298835,08.11.2009 0:00:00.000000,14
298642,08.11.2009 0:00:00.000000,15
298786,08.11.2009 0:00:00.000000,16
299648,08.11.2009 0:00:00.000000,17
300066,08.11.2009 0:00:00.000000,18
301065,08.11.2009 0:00:00.000000,19
299133,08.11.2009 0:00:00.000000,20
299836,08.11.2009 0:00:00.000000,21
301292,08.11.2009 0:00:00.000000,22
302142,08.11.2009 0:00:00.000000,23
296400,08.11.2009 0:00:00.000000,24
292695,09.11.2009 0:00:00.000000,1
289207,09.11.2009 0:00:00.000000,2
288922,09.11.2009 0:00:00.000000,3
287642,09.11.2009 0:00:00.000000,4
286114,09.11.2009 0:00:00.000000,5
285596,09.11.2009 0:00:00.000000,6
287594,09.11.2009 0:00:00.000000,7
298668,09.11.2009 0:00:00.000000,8
304470,09.11.2009 0:00:00.000000,9
306224,09.11.2009 0:00:00.000000,10
306901,09.11.2009 0:00:00.000000,11
306167,09.11.2009 0:00:00.000000,12
306427,09.11.2009 0:00:00.000000,13
307413,09.11.2009 0:00:00.000000,14
308101,09.11.2009 0:00:00.000000,15
307580,09.11.2009 0:00:00.000000,16
307089,09.11.2009 0:00:00.000000,17
307808,09.11.2009 0:00:00.000000,18
307441,09.11.2009 0:00:00.000000,19
306922,09.11.2009 0:00:00.000000,20
306579,09.11.2009 0:00:00.000000,21
307693,09.11.2009 0:00:00.000000,22
302766,09.11.2009 0:00:00.000000,23
294444,09.11.2009 0:00:00.000000,24
291449,10.11.2009 0:00:00.000000,1
289427,10.11.2009 0:00:00.000000,2
291739,10.11.2009 0:00:00.000000,3
292425,10.11.2009 0:00:00.000000,4
290050,10.11.2009 0:00:00.000000,5
290786,10.11.2009 0:00:00.000000,6
290644,10.11.2009 0:00:00.000000,7
296868,10.11.2009 0:00:00.000000,8
304434,10.11.2009 0:00:00.000000,9
306187,10.11.2009 0:00:00.000000,10
306273,10.11.2009 0:00:00.000000,11
305861,10.11.2009 0:00:00.000000,12
305591,10.11.2009 0:00:00.000000,13
306906,10.11.2009 0:00:00.000000,14
307164,10.11.2009 0:00:00.000000,15
306761,10.11.2009 0:00:00.000000,16
306297,10.11.2009 0:00:00.000000,17
306826,10.11.2009 0:00:00.000000,18
305980,10.11.2009 0:00:00.000000,19
306651,10.11.2009 0:00:00.000000,20
304812,10.11.2009 0:00:00.000000,21
306668,10.11.2009 0:00:00.000000,22
303107,10.11.2009 0:00:00.000000,23
295774,10.11.2009 0:00:00.000000,24
291193,11.11.2009 0:00:00.000000,1
288327,11.11.2009 0:00:00.000000,2
287669,11.11.2009 0:00:00.000000,3
287595,11.11.2009 0:00:00.000000,4
286313,11.11.2009 0:00:00.000000,5
285673,11.11.2009 0:00:00.000000,6
286546,11.11.2009 0:00:00.000000,7
288567,11.11.2009 0:00:00.000000,8
294136,11.11.2009 0:00:00.000000,9
299659,11.11.2009 0:00:00.000000,10
300304,11.11.2009 0:00:00.000000,11
300537,11.11.2009 0:00:00.000000,12
300548,11.11.2009 0:00:00.000000,13
300633,11.11.2009 0:00:00.000000,14
301759,11.11.2009 0:00:00.000000,15
302285,11.11.2009 0:00:00.000000,16
299771,11.11.2009 0:00:00.000000,17
302042,11.11.2009 0:00:00.000000,18
302326,11.11.2009 0:00:00.000000,19
301350,11.11.2009 0:00:00.000000,20
299846,11.11.2009 0:00:00.000000,21
300074,11.11.2009 0:00:00.000000,22
296964,11.11.2009 0:00:00.000000,23
293462,11.11.2009 0:00:00.000000,24
290424,12.11.2009 0:00:00.000000,1
287194,12.11.2009 0:00:00.000000,2
287696,12.11.2009 0:00:00.000000,3
287540,12.11.2009 0:00:00.000000,4
284736,12.11.2009 0:00:00.000000,5
284382,12.11.2009 0:00:00.000000,6
285943,12.11.2009 0:00:00.000000,7
292046,12.11.2009 0:00:00.000000,8
300483,12.11.2009 0:00:00.000000,9
308344,12.11.2009 0:00:00.000000,10
308805,12.11.2009 0:00:00.000000,11
308820,12.11.2009 0:00:00.000000,12
307792,12.11.2009 0:00:00.000000,13
307722,12.11.2009 0:00:00.000000,14
307490,12.11.2009 0:00:00.000000,15
309648,12.11.2009 0:00:00.000000,16
308313,12.11.2009 0:00:00.000000,17
307371,12.11.2009 0:00:00.000000,18
306751,12.11.2009 0:00:00.000000,19
306847,12.11.2009 0:00:00.000000,20
306230,12.11.2009 0:00:00.000000,21
302617,12.11.2009 0:00:00.000000,22
297455,12.11.2009 0:00:00.000000,23
292487,12.11.2009 0:00:00.000000,24
288868,13.11.2009 0:00:00.000000,1
287845,13.11.2009 0:00:00.000000,2
286323,13.11.2009 0:00:00.000000,3
286794,13.11.2009 0:00:00.000000,4
285224,13.11.2009 0:00:00.000000,5
283963,13.11.2009 0:00:00.000000,6
286489,13.11.2009 0:00:00.000000,7
293396,13.11.2009 0:00:00.000000,8
299195,13.11.2009 0:00:00.000000,9
302609,13.11.2009 0:00:00.000000,10
303023,13.11.2009 0:00:00.000000,11
304327,13.11.2009 0:00:00.000000,12
305529,13.11.2009 0:00:00.000000,13
307025,13.11.2009 0:00:00.000000,14
306450,13.11.2009 0:00:00.000000,15
304961,13.11.2009 0:00:00.000000,16
303633,13.11.2009 0:00:00.000000,17
302879,13.11.2009 0:00:00.000000,18
302579,13.11.2009 0:00:00.000000,19
302188,13.11.2009 0:00:00.000000,20
301408,13.11.2009 0:00:00.000000,21
302209,13.11.2009 0:00:00.000000,22
296637,13.11.2009 0:00:00.000000,23
292116,13.11.2009 0:00:00.000000,24
288507,14.11.2009 0:00:00.000000,1
289266,14.11.2009 0:00:00.000000,2
289913,14.11.2009 0:00:00.000000,3
288230,14.11.2009 0:00:00.000000,4
286720,14.11.2009 0:00:00.000000,5
286175,14.11.2009 0:00:00.000000,6
284014,14.11.2009 0:00:00.000000,7
283680,14.11.2009 0:00:00.000000,8
264075,14.11.2009 0:00:00.000000,9
265779,14.11.2009 0:00:00.000000,10
269621,14.11.2009 0:00:00.000000,11
269640,14.11.2009 0:00:00.000000,12
270464,14.11.2009 0:00:00.000000,13
269800,14.11.2009 0:00:00.000000,14
271875,14.11.2009 0:00:00.000000,15
272608,14.11.2009 0:00:00.000000,16
274344,14.11.2009 0:00:00.000000,17
274953,14.11.2009 0:00:00.000000,18
274435,14.11.2009 0:00:00.000000,19
273147,14.11.2009 0:00:00.000000,20
272736,14.11.2009 0:00:00.000000,21
272852,14.11.2009 0:00:00.000000,22
272241,14.11.2009 0:00:00.000000,23
269881,14.11.2009 0:00:00.000000,24
267202,15.11.2009 0:00:00.000000,1
268261,15.11.2009 0:00:00.000000,2
266809,15.11.2009 0:00:00.000000,3
265925,15.11.2009 0:00:00.000000,4
266393,15.11.2009 0:00:00.000000,5
264583,15.11.2009 0:00:00.000000,6
264851,15.11.2009 0:00:00.000000,7
264518,15.11.2009 0:00:00.000000,8
260361,15.11.2009 0:00:00.000000,9
259857,15.11.2009 0:00:00.000000,10
269343,15.11.2009 0:00:00.000000,11
277942,15.11.2009 0:00:00.000000,12
280342,15.11.2009 0:00:00.000000,13
279718,15.11.2009 0:00:00.000000,14
279993,15.11.2009 0:00:00.000000,15
280792,15.11.2009 0:00:00.000000,16
301261,15.11.2009 0:00:00.000000,17
305703,15.11.2009 0:00:00.000000,18
305330,15.11.2009 0:00:00.000000,19
306989,15.11.2009 0:00:00.000000,20
305821,15.11.2009 0:00:00.000000,21
307567,15.11.2009 0:00:00.000000,22
307607,15.11.2009 0:00:00.000000,23
301949,15.11.2009 0:00:00.000000,24
299550,16.11.2009 0:00:00.000000,1
297090,16.11.2009 0:00:00.000000,2
296910,16.11.2009 0:00:00.000000,3
295881,16.11.2009 0:00:00.000000,4
295338,16.11.2009 0:00:00.000000,5
294346,16.11.2009 0:00:00.000000,6
295385,16.11.2009 0:00:00.000000,7
302748,16.11.2009 0:00:00.000000,8
310180,16.11.2009 0:00:00.000000,9
314147,16.11.2009 0:00:00.000000,10
315083,16.11.2009 0:00:00.000000,11
313372,16.11.2009 0:00:00.000000,12
312840,16.11.2009 0:00:00.000000,13
312617,16.11.2009 0:00:00.000000,14
313379,16.11.2009 0:00:00.000000,15
312702,16.11.2009 0:00:00.000000,16
312756,16.11.2009 0:00:00.000000,17
313455,16.11.2009 0:00:00.000000,18
312240,16.11.2009 0:00:00.000000,19
312289,16.11.2009 0:00:00.000000,20
313417,16.11.2009 0:00:00.000000,21
314009,16.11.2009 0:00:00.000000,22
309307,16.11.2009 0:00:00.000000,23
302644,16.11.2009 0:00:00.000000,24
299343,17.11.2009 0:00:00.000000,1
296226,17.11.2009 0:00:00.000000,2
295130,17.11.2009 0:00:00.000000,3
293536,17.11.2009 0:00:00.000000,4
291279,17.11.2009 0:00:00.000000,5
291666,17.11.2009 0:00:00.000000,6
297430,17.11.2009 0:00:00.000000,7
304004,17.11.2009 0:00:00.000000,8
309479,17.11.2009 0:00:00.000000,9
311087,17.11.2009 0:00:00.000000,10
310885,17.11.2009 0:00:00.000000,11
307837,17.11.2009 0:00:00.000000,12
309023,17.11.2009 0:00:00.000000,13
312202,17.11.2009 0:00:00.000000,14
315743,17.11.2009 0:00:00.000000,15
312285,17.11.2009 0:00:00.000000,16
310219,17.11.2009 0:00:00.000000,17
307101,17.11.2009 0:00:00.000000,18
305417,17.11.2009 0:00:00.000000,19
305104,17.11.2009 0:00:00.000000,20
304789,17.11.2009 0:00:00.000000,21
305599,17.11.2009 0:00:00.000000,22
298961,17.11.2009 0:00:00.000000,23
294230,17.11.2009 0:00:00.000000,24
292368,18.11.2009 0:00:00.000000,1
288612,18.11.2009 0:00:00.000000,2
288591,18.11.2009 0:00:00.000000,3
287485,18.11.2009 0:00:00.000000,4
285617,18.11.2009 0:00:00.000000,5
285342,18.11.2009 0:00:00.000000,6
289524,18.11.2009 0:00:00.000000,7
297627,18.11.2009 0:00:00.000000,8
304257,18.11.2009 0:00:00.000000,9
305981,18.11.2009 0:00:00.000000,10
306470,18.11.2009 0:00:00.000000,11
308682,18.11.2009 0:00:00.000000,12
308995,18.11.2009 0:00:00.000000,13
311016,18.11.2009 0:00:00.000000,14
311842,18.11.2009 0:00:00.000000,15
311205,18.11.2009 0:00:00.000000,16
310855,18.11.2009 0:00:00.000000,17
309598,18.11.2009 0:00:00.000000,18
309392,18.11.2009 0:00:00.000000,19
309966,18.11.2009 0:00:00.000000,20
308504,18.11.2009 0:00:00.000000,21
309186,18.11.2009 0:00:00.000000,22
307174,18.11.2009 0:00:00.000000,23
308985,18.11.2009 0:00:00.000000,24
305535,19.11.2009 0:00:00.000000,1
300157,19.11.2009 0:00:00.000000,2
299136,19.11.2009 0:00:00.000000,3
297706,19.11.2009 0:00:00.000000,4
292612,19.11.2009 0:00:00.000000,5
292530,19.11.2009 0:00:00.000000,6
296948,19.11.2009 0:00:00.000000,7
307751,19.11.2009 0:00:00.000000,8
316352,19.11.2009 0:00:00.000000,9
318373,19.11.2009 0:00:00.000000,10
319180,19.11.2009 0:00:00.000000,11
317893,19.11.2009 0:00:00.000000,12
319021,19.11.2009 0:00:00.000000,13
317941,19.11.2009 0:00:00.000000,14
317820,19.11.2009 0:00:00.000000,15
317396,19.11.2009 0:00:00.000000,16
317320,19.11.2009 0:00:00.000000,17
315044,19.11.2009 0:00:00.000000,18
314282,19.11.2009 0:00:00.000000,19
314486,19.11.2009 0:00:00.000000,20
312754,19.11.2009 0:00:00.000000,21
311481,19.11.2009 0:00:00.000000,22
308877,19.11.2009 0:00:00.000000,23
303029,19.11.2009 0:00:00.000000,24
298396,20.11.2009 0:00:00.000000,1
296005,20.11.2009 0:00:00.000000,2
294902,20.11.2009 0:00:00.000000,3
293068,20.11.2009 0:00:00.000000,4
292603,20.11.2009 0:00:00.000000,5
290585,20.11.2009 0:00:00.000000,6
289686,20.11.2009 0:00:00.000000,7
295231,20.11.2009 0:00:00.000000,8
300537,20.11.2009 0:00:00.000000,9
302824,20.11.2009 0:00:00.000000,10
305093,20.11.2009 0:00:00.000000,11
305780,20.11.2009 0:00:00.000000,12
304241,20.11.2009 0:00:00.000000,13
305517,20.11.2009 0:00:00.000000,14
305337,20.11.2009 0:00:00.000000,15
304040,20.11.2009 0:00:00.000000,16
302604,20.11.2009 0:00:00.000000,17
302714,20.11.2009 0:00:00.000000,18
304807,20.11.2009 0:00:00.000000,19
303762,20.11.2009 0:00:00.000000,20
303328,20.11.2009 0:00:00.000000,21
300492,20.11.2009 0:00:00.000000,22
295409,20.11.2009 0:00:00.000000,23
292422,20.11.2009 0:00:00.000000,24
288377,21.11.2009 0:00:00.000000,1
285574,21.11.2009 0:00:00.000000,2
284269,21.11.2009 0:00:00.000000,3
282147,21.11.2009 0:00:00.000000,4
281779,21.11.2009 0:00:00.000000,5
281653,21.11.2009 0:00:00.000000,6
280173,21.11.2009 0:00:00.000000,7
279208,21.11.2009 0:00:00.000000,8
281490,21.11.2009 0:00:00.000000,9
285469,21.11.2009 0:00:00.000000,10
289584,21.11.2009 0:00:00.000000,11
293912,21.11.2009 0:00:00.000000,12
293907,21.11.2009 0:00:00.000000,13
294078,21.11.2009 0:00:00.000000,14
294565,21.11.2009 0:00:00.000000,15
292417,21.11.2009 0:00:00.000000,16
296908,21.11.2009 0:00:00.000000,17
298005,21.11.2009 0:00:00.000000,18
297136,21.11.2009 0:00:00.000000,19
287777,21.11.2009 0:00:00.000000,20
285597,21.11.2009 0:00:00.000000,21
287211,21.11.2009 0:00:00.000000,22
284311,21.11.2009 0:00:00.000000,23
284313,21.11.2009 0:00:00.000000,24
281678,22.11.2009 0:00:00.000000,1
280187,22.11.2009 0:00:00.000000,2
279983,22.11.2009 0:00:00.000000,3
280323,22.11.2009 0:00:00.000000,4
279654,22.11.2009 0:00:00.000000,5
278727,22.11.2009 0:00:00.000000,6
277455,22.11.2009 0:00:00.000000,7
276215,22.11.2009 0:00:00.000000,8
276679,22.11.2009 0:00:00.000000,9
278503,22.11.2009 0:00:00.000000,10
279741,22.11.2009 0:00:00.000000,11
281025,22.11.2009 0:00:00.000000,12
282166,22.11.2009 0:00:00.000000,13
283661,22.11.2009 0:00:00.000000,14
284652,22.11.2009 0:00:00.000000,15
288870,22.11.2009 0:00:00.000000,16
296045,22.11.2009 0:00:00.000000,17
300020,22.11.2009 0:00:00.000000,18
300665,22.11.2009 0:00:00.000000,19
299885,22.11.2009 0:00:00.000000,20
299014,22.11.2009 0:00:00.000000,21
297702,22.11.2009 0:00:00.000000,22
291553,22.11.2009 0:00:00.000000,23
285800,22.11.2009 0:00:00.000000,24
285064,23.11.2009 0:00:00.000000,1
282190,23.11.2009 0:00:00.000000,2
282277,23.11.2009 0:00:00.000000,3
282101,23.11.2009 0:00:00.000000,4
280391,23.11.2009 0:00:00.000000,5
278885,23.11.2009 0:00:00.000000,6
282396,23.11.2009 0:00:00.000000,7
290313,23.11.2009 0:00:00.000000,8
299730,23.11.2009 0:00:00.000000,9
304330,23.11.2009 0:00:00.000000,10
305756,23.11.2009 0:00:00.000000,11
306187,23.11.2009 0:00:00.000000,12
307917,23.11.2009 0:00:00.000000,13
312848,23.11.2009 0:00:00.000000,14
311967,23.11.2009 0:00:00.000000,15
310835,23.11.2009 0:00:00.000000,16
309843,23.11.2009 0:00:00.000000,17
308693,23.11.2009 0:00:00.000000,18
307287,23.11.2009 0:00:00.000000,19
305986,23.11.2009 0:00:00.000000,20
306095,23.11.2009 0:00:00.000000,21
