ID_STOP;STOP_NAME;LATITUDE;LONGITUDE
16692;Улица Есенина Т (58, 100);60.05136540877844;30.3423882
16693;Проспект Маршала Жукова, 60 Т (52);59.83929078199751;30.2018299
16694;Улица Брянцева T (51, 100);60.0383579051158;30.4062576
16695;Южно-Приморский парк Т (36, 41, 60);59.84667492297051;30.1723404
16696;Проспект Культуры Т (61, 100);60.04460651177969;30.3755665
16697;Улица Рихарда Зорге Т (60);59.85067169514272;30.197691
16698;Ж/д станция Кушелевка Т (61);59.99163328669306;30.3535004
16699;Светлановский проспект T (51, 100);60.03968822065688;30.399704
1670;МАЛАЯ МОРСКАЯ УЛ. [7];59.93679250876077;30.3133526
16700;Улица Бурцева Т (52);59.8369434350312;30.1987286
16701;Улица Тамбасова Т (36, 41, 60);59.84690822415014;30.1572247
16702;Ж/д станция Кушелевка Т (38, 61);59.99183141170364;30.3543797
16703;Петергофское шоссе Т (60);59.84727189625701;30.196991
16704;Тимуровская улица T (51, 61);60.04418019792495;30.4025116
16705;поликлиника № 96 Т (61*,100);60.04349808430909;30.38064
16706;Проспект Ветеранов Т (52);59.83347358841019;30.1940289
16707;ул.Демьяна Бедного Т (61*,100);60.04240326249949;30.386013
16708;"Метро ""Проспект Просвещения"" Т (58, 100)";60.05272929688572;30.3356705
16709;Улица Рихарда Зорге Т (60);59.85006449115018;30.1975002
1671;МАЛЫЙ ПР. В.О. [7];59.93691226518534;30.2335911
16710;ул.Ольги Форш Т (61*,100);60.04128111774499;30.3915348
16711;Авангардная улица Т (52);59.83322646388005;30.1826706
16712;Улица Маршала Захарова Т (60);59.8519512469445;30.1990948
16713;Светлановский проспект Т (61, 100);60.03996451024148;30.3980408
16714;Улица Партизана Германа Т (52);59.83324019306872;30.1766949
16715;"станция метро ""Озерки"" Т (58)";60.03702412471881;30.3197536
16716;Улица Пограничника Гарькавого Т (36, 41);59.84723415688352;30.1451435
16717;Ленинский проспект Т (60);59.85570385775123;30.2024097
16718;пр.Луначарского Т (58);60.04326616246992;30.3161297
16719;Улица Добровольцев Т (52);59.83343240111584;30.165781
1672;МАЛЫЙ ПР. В.О.,УГ. НАЛИЧНОЙ УЛ. [6, 1];59.93753499162212;30.2360191
16720;Улица Пионерстроя Т (36, 41);59.84882260441704;30.1255093
16721;Улица Маршала Казакова Т (60);59.85962066548297;30.2058659
16722;"Торговый комплекс ""Лента"" Т (58)";60.04737230237512;30.3137188
16723;Улица Тамбасова Т (52);59.83470918355376;30.156826
16724;Улица Котина Т (60);59.8599087487213;30.2150593
16726;ул. Хошимина Т (58);60.05025038838639;30.3120308
16727;Школа Т (60);59.85979557346091;30.2215862
16728;Парголово Т (58);60.05408290011364;30.3097878
1673;МАЛЬЦЕВСКИЙ РЫНОК [15, 74];59.9384348448817;30.366766
16731;пр.Просвещения Т (58);60.05828314917734;30.3070183
16733;Улица Лётчика Пилютова Т (52);59.83563584982606;30.14114
16734;Улица Лётчика Пилютова, 46 Т (52);59.83104345088538;30.1399422
16735;ул.Жени Егоровой Т (58);60.06234992641615;30.3040581
16736;Улица Лётчика Пилютова, 50 Т (52);59.82702372405819;30.1399117
16737;Универсам Т (58);60.06508696368891;30.302002
16738;Сосновая Поляна Т (конечная, 52);59.82553379602114;30.1455631
16739;Суздальский пр,5 Т (58);60.06682518827513;30.3090096
1674;МАНЧЕСТЕРСКАЯ УЛ. [40, 86];60.01123508118388;30.3247147
16740;Улица Пограничника Гарькавого, 40 Т (52);59.83091644729726;30.1472301
16741;конечная станция «ул.Жени Егоровой» Т (58);60.06471204049696;30.3172913
16742;Проспект Ветеранов Т (52);59.83509358158174;30.1472664
16743;Суздальский пр,5 Т (58*);60.0669001684517;30.3092594
16744;Улица Тамбасова Т (52);59.83474350498666;30.1561394
16745;Универсам Т (58*);60.06506310506727;30.3018723
16746;Улица Добровольцев Т (52);59.83340494289132;30.164978
16747;Улица Партизана Германа Т (52);59.83314408862916;30.1746426
16748;ул.Жени Егоровой Т (58*);60.06267715577306;30.3036671
16749;Огородный переулок Т (36, 41);59.88554159417795;30.2741108
16750;Авангардная улица Т (52);59.83310976554781;30.1820908
16751;пр.Просвещения Т (58*);60.0593501727587;30.3061028
16752;Парголово Т (58*);60.05405903353494;30.3096619
16753;ул. Хошимина Т (58*);60.0511540010776;30.3113613
16754;Елизаветинская ул. Т (58*);60.04741322478763;30.3135548
16755;пр.Луначарского Т (58*);60.04427910322958;30.3153954
16756;Проспект Маршала Жукова (52);59.83315095324117;30.1932201
16757;"станция метро ""Озерки"" Т (58*)";60.0369934232571;30.3196297
16758;Улица Бурцева Т (52);59.83676154305098;30.1987705
16759;Проспект Маршала Жукова, 60 Т (52);59.83904713233426;30.2018051
1676;МАРИИНСКИЙ ТЕАТР [22, 70, 71, 2, 3, 27];59.92550951437055;30.2923374
16760;"Метро ""Проспект Просвещения"" Т (58, 100)";60.05244288505755;30.3366413
16761;Улица Есенина Т (58, 100);60.05144042408878;30.3414803
16762;Улица Солдата Корзуна Т (52);59.84190561401621;30.2059956
16763;Улица Ивана Фомина Т (58, 100);60.05037314476983;30.3467426
16764;Петергофское шоссе Т (52);59.84537458202716;30.2113609
16765;Проспект Художников Т (58, 100);60.04897505895419;30.3536472
16766;Кировский завод Т (52, 56, 60);59.87660302507158;30.2472019
16767;Улица Кустодиева Т (58, 100);60.04753599172077;30.3607311
16768;Улица Руднева Т (58, 100);60.04643107288862;30.3660011
16769;Проспект Культуры Т (58, 100);60.04499189476765;30.3732605
1677;МАСЛЯНЫЙ ПЕРЕУЛОК [65];59.90990480424501;30.3252201
16770;Улица Помяловского (7, 18);59.9362039851899;30.408123
16771;Улица Красного Текстильщика (7, 16);59.94299532260031;30.3949089
16772;Проспект Непокорённых (6);59.99643236060756;30.3791389
16773;"Метро ""Невский проспект"" (5, 22)";59.93510560803408;30.3296814
16775;5-я Советская улица (5, 7, 11, 16, 33);59.93401403831249;30.3701324
16777;Улица Кораблестроителей (9, 11);59.95570524123701;30.2346992
1678;МАСТЕРОВОЙ ПЕР. [200, 210, 351, 356, 356Б, 359];59.88226531187357;29.8946552
16780;Улица Жукова (3, 38, 43);59.96812656229786;30.3845673
16781;Улица Ватутина (3, 38);59.96381227949958;30.3801289
16782;"Метро ""Площадь Мужества"" (4, 13, 21)";60.00042479625152;30.3653717
16783;Площадь Мужества (13);59.99977934529652;30.3629875
16784;Большой просп. В.О. / 1-я и Кадетская линии (1, 10, 11);59.94068608181551;30.2913933
16785;Дворцовая площадь (1, 7, 10, 11);59.93901990747619;30.3110313
16787;Улица Нахимова (9, 11);59.94249927703199;30.229826
1679;ВОЛКОВСКИЙ ПР.;59.90127078955075;30.3662663
16793;Улица Нахимова (10);59.94325531593391;30.2313023
16794;"Метро ""Площадь Мужества"" (4, 13, 21)";60.00060237843208;30.3657818
16796;Тихорецкий проспект, 7 (4, 13, 21);60.01309562341042;30.3684006
16801;Светлановский проспект, 75 (13, 40);60.02260153052679;30.377079
16802;Светлановский проспект, 40 (13, 40);60.02250256029954;30.376318
16806;Минеральная улица / Арсенальная улица (8, 43);59.96463278859392;30.3675022
1681;ПОС. МЕТАЛЛОСТРОЙ,3;59.79287941059477;30.5642529
16813;Кирочная улица (15);59.94391213211654;30.3504887
16815;Московский проспект (3, 8);59.9160030862439;30.3160725
16824;Апрельская улица (3, 16);59.96498833622356;30.4196644
16825;Суворовский проспект (15);59.94250269806132;30.3802986
16828;Институт им.Бехтерева (16);59.90344577272457;30.4025822
1683;МИЧУРИНСКАЯ УЛ. [49];59.95558213300178;30.329052
16835;Пискарёвский проспект (3, 43);59.96890252660008;30.4087296
1684;МОРДВИНОВКА;59.89925323687149;29.827631
16840;Улица Маршала Тухачевского (к/ст 3, 16);59.9692853745364;30.4208908
16842;2-я Красноармейская улица (15, 17);59.9157223364923;30.3179493
16848;Апрельская улица / проспект Металлистов (3, 18, 43);59.96498833622356;30.4182682
16849;Пискарёвский проспект (18);59.96870426432238;30.4112396
1685;МОРСКАЯ УЛ. 35 [200];59.90924731447031;29.8035965
16850;Улица Маршала Тухачевского (18);59.97363995835153;30.4144707
16851;Проспект Маршала Блюхера (18);59.97670217985502;30.4177494
16852;Бестужевская улица (18);59.98056372954486;30.4219227
16853;Ж/д станция Пискарёвка (18, 38);59.98528582676693;30.4269657
16854;Проспект Непокорённых (18, 38);59.9922686489086;30.4342194
16855;Улица Верности (18, 38);59.9978326709114;30.4378605
16856;Проспект Науки (18, 38);60.00280158642459;30.4366341
16858;Улица Руставели (18, 38);60.00225521299664;30.4362659
16859;Улица Верности (18, 38);59.99730329227678;30.4374313
16860;Пискарёвский проспект, 50 (18, 38);59.98949141128286;30.4306717
16863;Ж/д станция Пискарёвка (18, 38);59.98483824731873;30.4258499
16864;Бестужевская улица (18);59.97988371939716;30.4204979
16865;Проспект Маршала Блюхера (18);59.97461060385814;30.4149017
16866;Проспект Металлистов (18);59.96815049098412;30.4114513
16867;Апрельская улица / проспект Металлистов (16, 18, 43);59.96416783593562;30.4193172
16869;Улица Восстания (15);59.94380266365636;30.3625584
1687;МОСКОВСКАЯ ПЛОЩАДЬ [11, 39, 13, 13А];59.85072658309323;30.3227997
16870;Казанская улица (17);59.93188554513064;30.321106
16872;Улица Лёни Голикова (20, 29, 37);59.83995308826838;30.2376003
16873;Улица Лёни Голикова (20, 29, 37);59.84029281538818;30.2390404
16875;Улица Костюшко (об/ст, 17);59.8418129659975;30.3089104
16877;"Метро ""Комендантский проспект"" (2, 23, 50)";60.00859600411611;30.2589397
1688;МОСКОВСКАЯ ПЛОЩАДЬ;59.85286371227846;30.3246498
16880;Улица Чайковского (3, 8);59.94722680274662;30.348999
16881;Администрация Московского района (15, 17, 24, 26);59.88521260970592;30.319313
16882;Улица Уточкина (25, 50);60.01270304064651;30.2633286
16883;Платформа Сортировочная (конечная, 26,29,35,36,42);59.8660299277919;30.4228897
16884;Гражданский проспект, 90 (6, 31);60.01682322050215;30.4013405
16886;Суворовский проспект (1, 10, 16, 22, 33-оборотн);59.93019497251923;30.3673592
16888;Ленинский проспект, 156 (29, 35, 45);59.85206787924648;30.2982731
16889;Ж/д платформа Ленинский проспект (29, 35, 45);59.85207130960212;30.2871933
1689;МОСКОВСКАЯ СЛАВЯНКА;59.74881559738218;30.4966068
16891;Проспект Ветеранов (37);59.83533726017642;30.1281796
16892;Проспект Народного Ополчения (29, 32, 35, 45);59.85198555060515;30.2793484
16893;"Метро ""Ленинский проспект"" (29, 32, 35, 45)";59.85200270242223;30.2654228
16894;Ленинский просп. / Улица Зины Портновой (20, 29);59.85120684879855;30.2561169
16895;Ординарная улица / Большой просп. П.С.(1, 9, 31);59.96411997279152;30.3092098
16898;Улица Белы Куна / Пражская улица (36,42);59.8739223568215;30.3891106
16899;Каменноостровский проспект (31, 34);59.96387039956253;30.3120518
1690;МОСКОВСКАЯ УЛ. [186];59.71956123427835;30.408392
16900;Шоссе Революции (43);59.95951453114929;30.423439
16901;Площадь Конституции (27, 29, 35, 45);59.85210218278692;30.3077011
16902;Площадь Конституции (27, 29, 35, 45);59.85177286733897;30.3079205
16904;Просп. Непокорённых / Гражданский просп.(6, 31);59.99668510392385;30.3814392
16906;"Метро ""Купчино"" (конечная, 39, 47)";59.83086495921818;30.3793602
16907;Большой Сампсониевский проспект (31);59.98437357828233;30.3363991
16908;"Метро ""Московские ворота"" (оборотная, 24, 26)";59.89221310770936;30.3194485
16909;Благодатная улица (36, 39);59.87616083253602;30.3377609
1691;МОСКОВСКИЙ ВОКЗАЛ;59.92922644777249;30.3603249
16910;Пражская улица / улица Белы Куна (35, 36);59.87429944598173;30.3877144
16914;Северный проспект (31, конечная);60.02361169244738;30.4068203
16915;Наб. реки Фонтанки Т (16);59.9175745562491;30.296772
16918;"Метро ""Пионерская"" (40, 50)";60.00258645296454;30.2995567
16919;Конногвардейский бульвар (к/ст, 5);59.93237148325859;30.296442
1692;МОСКОВСКИЙ ПР. [65];59.90830899922123;30.3196945
16920;Улица Ватутина (43);59.96568232685286;30.372612
16921;Улица Ватутина (43);59.96563446589693;30.3745594
16922;Гаккелевская улица Т (18);59.99444108560128;30.2536163
16923;Звёздная улица (конечная станция, 24, 45);59.83525145805775;30.3699207
16927;"Метро ""Площадь Александра Невского"" (1, 14, 16, 22)";59.92408218343626;30.383503
1693;МОСКОВСКИЙ ПР.,129 [3, 36, 50];59.88493502652444;30.3193092
16931;Кондратьевский проспект (43);59.9660515376172;30.3801212
16933;Улица Жака Дюкло / Светлановский просп. (40,50);60.01303417598117;30.3527775
16936;Проспект Елизарова Т (7, 24);59.89861266395371;30.4306927
16938;Улица Маршала Говорова Т (36, 41);59.87591059694482;30.2638779
16939;Северная площадь (6, 38);60.02372430993767;30.4081936
1694;МОСКОВСКИЙ ПР.,4 [71];59.92519803971596;30.3176765
16940;Придорожная аллея (конечная, 4, 13);60.05908768133927;30.3447475
16941;Площадь Мужества (оборотная, 4, 21);59.9974330762097;30.3632984
16943;Хасанская улица (конечная, 1, 22, 43);59.93567362069993;30.4848804
16944;Проспект Наставников (43, высадка);59.93610475634964;30.4866009
16945;Малая Балканская улица (оборотная, 47);59.82744253975597;30.4211407
16946;Улица Пограничника Гарькавого Т (52);59.83560839341832;30.1478443
16947;Лесной проспект Т (20, 38);59.98847337404821;30.3405304
16948;1-й Муринский проспект Т (20, 38);59.98876034073361;30.3406219
1695;МОСКОВСКИЙ ПР.,5 [70];59.92517408000604;30.317379
16950;Рыбацкое Т (конечная);59.83378249149405;30.4991379
16951;"Метро ""Ладожская"" Т (конечная, 8,10,59,64)";59.92913404287382;30.4354401
16952;Трамвайный парк № 1 Т (оборотная, 29);59.89833519270557;30.3178825
16953;Просп. Ветеранов / Дачный просп. (обортная, 37);59.84508294185988;30.2496891
16956;Суздальский проспект (6, 38);60.04352536912425;30.4264812
16957;Улица Ушинского (6, 38);60.0454557125765;30.41712
16958;Улица Ушинского (6, 38);60.04492368571684;30.4181004
16959;Светлановский проспект (конечная, 6,38,40);60.04618553034888;30.4070797
1696;МОСКОВСКОЕ ШОССЕ,22 КМ;59.76503250600457;30.4665546
16960;Суздальский проспект (6, 38);60.0473688921718;30.406599
16962;Светлановский проспект (6, 38);60.04650268911875;30.4078903
16964;"Метро ""Старая Деревня"" (конечная, 23, 25, 40)";59.99053332971562;30.2549515
16965;Улица Шаврова Т (конечная, 18, 47, 55);60.02447508339902;30.23386
16966;Большой Сампсониевский просп. Т (20, 48);59.98850412059781;30.3345947
16967;"оборотная станция ""Удельный парк"" Т (47)";60.00072531938324;30.3113899
16968;Ж/д станция Ржевка Т (30, 64);59.9807380012538;30.5087585
16969;Невский завод Т (оборотная);59.90544594647075;30.4182777
1697;МОСКОВСКОЕ ШОССЕ,35 [34];59.81945323755777;30.3650818
16972;Ж/д станция Ланская Т (21, 40, 48);59.99453330853124;30.32938
16974;"Гостиница ""Выборгская"" Т (21, 40, 48)";59.9871649110757;30.3045425
16977;Ж/д станция Ланская Т (21, 40, 48);59.99341978485855;30.3255997
16978;Тихорецкий проспект (конечная, 34, 50);60.01150478094892;30.3682003
16979;Сад Бенуа (13, 40);60.01940020534786;30.3692684
1698;МУЗЕЙ А.В. СУВОРОВА [22, 136];59.94372056207404;30.3765736
16980;Светлановский просп. / Тихорецкий просп. (4, 13, 21);60.01761852335108;30.3672905
16981;Проспект Луначарского Т (оборотная, 57);60.0208029563593;30.4332409
16982;"Метро ""Ломоносовская"" (14, 28)";59.87821406440279;30.4412956
16986;Малая Балканская улица Т (конечная, 49, 62);59.82746313711344;30.4218884
16987;Улица Ярослава Гашека Т (49, 62);59.83815144712062;30.413662
16988;Станция Ручьи Т (конечная);60.00485040639915;30.4383869
16989;Улица Доблести (35, 41, 45);59.86080384857946;30.1812191
1699;МЫТНИНСКАЯ УЛ. [15];59.93420908632204;30.3805561
16990;Ж/д станция Ржевка Т (к/ст, 30, 64);59.98016392627561;30.5104218
16991;Улица Генерала Хрулёва (оборотная, 25);59.99705396908235;30.2995701
16992;Красногвардейская площадь (7, 18);59.94071687275054;30.408802
16994;Биржевая площадь (7);59.94432263562314;30.3044834
16996;"Метро ""Улица Дыбенко"" (14, 27, 28)";59.90603159098077;30.4829903
1700;МЯГЛОВО [485];59.89181566420209;30.6843719
17000;Ж/д станция Кушелевка Т (оборотная, 48, 61);59.99097058407251;30.3535004
17002;Московские ворота Т (оборотная, 43);59.89214115708205;30.3194008
17005;пр. Науки Т(55,61);60.01744444582242;30.3674545
17006;Улица Подвойского (28);59.9128907397869;30.4765854
1701;МЯСОКОМБИНАТ [34];59.82913834621132;30.3488369
17010;Улица Маршала Казакова Т (оборотная, 56);59.86033400989456;30.2261105
1703;НАБ. КОМСОМОЛЬСКОГО КАН.;59.74714323250057;30.6147518
1704;НАБ. ОБВОДНОГО КАНАЛА [70, 71, 2, 66, 6];59.91009314527089;30.3075809
17049;НОВОСЕЛЬЕ 1 [тест];59.8064403424838;30.0769405
1705;НАБ. ОБВОДНОГО КАНАЛА,11 [58];59.91809151595575;30.3887997
17051;ВЛАДИМИРСКАЯ ПЛОЩАДЬ;59.92815179711599;30.346859
17053;ПР.ВЕТЕРАНО;59.8356941946173;30.1467819
17054;ЗАГРЕБСКИЙ БУЛЬВАР [56] [тест]<;59.83162697466041;30.4128819
17059;ЛЕРМОНТОВСКИЙ ПР. [70] [тест];59.9200771141378;30.2948532
1706;НАБ. ОБВОДНОГО КАНАЛА,138 [65, 70, 71];59.9087130944408;30.2818356
17060;КРАСНОГОРОДСКАЯ УЛ., 17 [145А] [тест];59.71775308229572;30.0760937
17061;НАРВСКАЯ УЛ., 10 [145А][тест];59.71822493328398;30.0708981
17062;НАРВСКАЯ УЛ., 2 [145А][тест];59.7207287319218;30.0686131
17063;СТ.МЕТРО «ЛЕНИНСКИЙ ПР.»;59.85125144454808;30.2674618
17064;УЛ. ДОБЛЕСТИ;59.85676370499792;30.1767082
17067;НАБ. РЕКИ ФОНТАНКИ [22]< [тест];59.91479105202071;30.2786522
17068;УСТЬ-ИЖОРА, ПОЛЕВАЯ УЛИЦА[115, 115А][тест];59.81591288695061;30.5743408
17069;ЦЕНТРАЛЬНАЯ УЛ.;59.81303156749212;30.5804195
1707;НАБ. ОБВОДНОГО КАНАЛА,150 [65, 71, 49, 66];59.90875418859439;30.2709522
17070;ЦЕНТРАЛЬНАЯ УЛ.;59.81347116510969;30.5806389
17071;ПОС. МЕТАЛЛОСТРОЙ, 3А;59.79019886771066;30.568491
17072;БУДАПЕШТСКАЯ УЛ.;59.84835259652138;30.3876476
17073;БУХАРЕСТСКАЯ УЛ. [][тест];59.85150872655151;30.4007797
17075;МАЛАЯ БУХАРЕСТСКАЯ УЛ. [][тест];59.85162193000286;30.4113998
17076;МАЛАЯ БУХАРЕСТСКАЯ УЛ. [][тест]<;59.8520918917285;30.4094906
17077;СОФИЙСКАЯ УЛ. [][тест];59.85198555060515;30.4275703
17078;СОФИЙСКАЯ УЛ. [][тест]<;59.85212276489421;30.4243298
17079;"КЛАДБИЩЕ ""ПАМЯТИ ЖЕРТВ ДЕВЯТОГО ЯНВАРЯ""";59.85281568841097;30.4362583
1708;НАБ. ОБВОДНОГО КАНАЛА,74 [65];59.91127453278948;30.3289948
17080;"КЛАДБИЩЕ ""ПАМЯТИ ЖЕРТВ ДЕВЯТОГО ЯНВАРЯ""";59.85293231768322;30.4351597
17081;УЛ. СЕДОВА [][тест];59.86146915624158;30.4495945
17082;УЛ. СЕДОВА [][тест]<;59.86077984238416;30.4504108
17083;ПОЛЕВАЯ УЛ., 22;59.815833902968;30.5686836
1709;НАБ. РЕКИ ФОНТАНКИ [71, 71, 70];59.92110752430274;30.3176022
1711;НАГОРНАЯ УЛ. [200, 210, 359];59.8570346637617;30.0104008
1713;НАРВСКИЙ ПР. [2, 6, 66];59.90520278109566;30.2742157
17133;ОТДЕЛЕНИЕ «НОЙДОРФ»;59.84107177256566;30.0029888
17134;ОХОТНИЧЬЯ УЛ.;59.84180267175728;30.0083504
17135;БУЛЬВАР НОВАТОРОВ ПО ДАЧНОМУ ПР. [162][тест];59.84221787025439;30.2546234
17137;БАССЕЙНАЯ [][тест];59.86499094988066;30.3567047
17138;БАССЕЙНАЯ [][тест]<;59.86517268763296;30.3560696
1714;НАРОДНАЯ УЛ. [119, 476];59.8790538305447;30.4563332
17140;ЛЕОНТЬЕВСКАЯ УЛ. [187][тест]<;59.72404158597148;30.4099522
17141;УНИВЕРСИТЕТСКИЙ ПР.;59.8722116895602;29.8689537
17142;УНИВЕРСИТЕТСКИЙ ПР.[тест];59.87444685239984;29.8561096
17143;УНИВЕРСИТЕТСКИЙ ПР.[тест]<;59.87445713654413;29.8558197
17149;МЕНШИКОВСКИЙ ПР. УГ. ПР. НЕПОКОРЕННЫХ;59.99174259719042;30.4250984
1715;НАРОДНАЯ УЛ. 100 [140];59.88451693389985;30.4860992
1716;ПРАВОБЕРЕЖНЫЕ БАНИ;59.88366359738425;30.4799175
17168;АНДРЕЕВСКАЯ УЛ, УГ. ПР. ЛЕНИНА [129][тест];59.82923446221039;30.0855865
17169;АНДРЕЕВСКАЯ УЛ., УГ. ПР. ЛЕНИНА [129][тест]<;59.82948161636303;30.086544
1717;ГОСПИТАЛЬ;59.87947884695534;30.4611454
17170;НОВОСЕЛЬЕ [129][тест]<;59.80957983783823;30.0769501
17172;"СТ. МЕТРО ""ТЕХНОЛОГИЧЕСКИЙ ИНСТИТУТ"" [Э 39][тест]<";59.91597569612878;30.3182087
17174;КРОНШТАДТСКАЯ УЛ. [2][тест]<;59.87293847678512;30.2540531
17176;ПР. МАРШАЛА ЖУКОВА, УГ. ЛЕНИНСКОГО ПР.;59.85235259756086;30.2199135
1718;НАРОДНАЯ УЛ. УГ. ДАЛЬНЕВОСТОЧНОГО ПР. [8];59.88117200354657;30.4702435
1719;НЕВСКИЙ ЛЕСОПАРК [476];59.8284483625044;30.5658894
1720;НЕВСКИЙ ПР. [49, 58];59.92548897767017;30.3796444
1721;НЕЙШЛОТСКИЙ ПЕР. [86];59.96805819452759;30.349472
17210;ДОРОГА НА ПЕТРО-СЛАВЯНКУ;59.79682766412115;30.5591583
17215;СОЛОМАХИНСКИЙ ПРОЕЗД;59.85175914579125;30.2478409
17216;ПОС. МЕТАЛЛОСТРОЙ;59.80919171055675;30.5735703
17218;УЛ. ГЕРОЕВ [142A][тест];59.85782351848426;30.16539
1722;НИКОЛЬСКАЯ ПЛОЩАДЬ [49];59.92132318749758;30.3019199
1723;НОВАЯ ДЕРЕВНЯ,3-Я СОВЕТСКАЯ УЛ.;59.72547406989333;30.4472523
17233;"СТ. МЕТРО ""ПАРК ПОБЕДЫ""[тест]";59.86499094988066;30.3231239
17234;"СТ. МЕТРО ""ПАРК ПОБЕДЫ""[тест]<";59.86472691401831;30.3221359
17235;УЛ. ЗИНЫ ПОРТНОВОЙ, УГ. ЛЕНИНСКОГО ПРОСПЕКТА[18, 73, 145][тест]<;59.85242463433859;30.2563686
1724;НОВГОРОДСКАЯ УЛ. 26 [15];59.94137373921978;30.3904076
17240;УЛ. ПАРТИЗАНА ГЕРМАНА, УГ.УЛ.ЧЕКИСТОВХ[165][тест]<;59.84260218160375;30.1733475
17241;УЛ. ВОССТАНОВЛЕНИЯ[145, 165, 547][тест];59.7235250502776;30.0760784
17242;УЛ. ВОССТАНОВЛЕНИЯ[145, 165, 547][тест]<;59.72364213240067;30.07724
1725;НОВОИЗМАЙЛОВСКИЙ ПР.,45 [72];59.86042317687049;30.3050003
17258;УЛ. БРЯНЦЕВА [93, 102, 103, 153, 40][тест];60.04312973709776;30.4089108
1726;НОВОИЗМАЙЛОВСКИЙ ПР.,79 [72];59.85630409901084;30.3048096
17269;ВОЛХОНСКОЕ ШОССЕ [129][тест];59.82536214104467;30.0814896
17270;УЛ. МАРШАЛА ЗАХАРОВА [2][тест]<;59.85701751453826;30.1758919
17271;БРЕСТСКИЙ БУЛЬВАР [2][тест]<;59.85710326056704;30.1989689
17275;УЛ. ЧЕКИСТОВ [165][тест];59.84416340083871;30.1606884
17276;УЛ. ЧЕКИСТОВ [165][тест]<;59.84430064737997;30.1608582
1728;НОВОКОЛОМЯЖСКИЙ ПР. [40, 134];60.02426350351322;30.299057
1729;НОВОЛИТОВСКАЯ УЛ. [33];59.98402165547996;30.3623219
1730;НОВОСМОЛЕНСКАЯ НАБ.,2 [7];59.94752438854054;30.2299595
17309;ВАРШАВСКАЯ УЛ.,73 [13, 13A];59.843844300443;30.315361
1731;НОВОСМОЛЕНСКАЯ НАБ.,6 [7];59.9484034482155;30.2246189
17310;ВАРШАВСКАЯ УЛ.,73 [13, 13A]<;59.84404330965091;30.3138962
1732;НОВОСМОЛЕНСКАЯ НАБ.,УГ. УЛ. КОРАБЛЕСТРОИТЕЛЕЙ [7];59.94896097203733;30.2156715
1733;НОВОЧЕРКАССКИЙ ПР. [15, 22, 132, 136];59.94248559291113;30.4070263
1735;НОВОЧЕРКАССКИЙ ПР.,УГ. КРАСНОГВАРДЕЙСК. ПЛОЩАДЬ [174];59.94119241800504;30.4084053
1736;"СТ. МЕТРО ""ОБВОДНЫЙ КАНАЛ"" [3, 15, 74]";59.9143562153965;30.3501644
17369;БУЛЬВАР СВОБОДЫ;59.74733937839318;30.5993156
1737;"ОБЪЕДИНЕНИЕ ""ЛУЧ"" [132]";59.94942271779669;30.4211102
17370;УЛ. ТРУДА,УЛ. УРИЦКОГО;59.75003712788823;30.6028748
17371;САПЕРНЫЙ ПЕР.;59.76051292870896;30.5984001
17372;ДЕРЕВООБРАБАТЫВАЮЩИЙ КОМБИНАТ;59.76578914867013;30.5966244
17373;ДОРОГА К КИРПИЧНОМУ ЗАВОДУ;59.77012231730502;30.593998
17374;ШКОЛА № 452;59.77291794431102;30.594389
17375;УЛ. ЗАГОРОДНАЯ, 55;59.77709203645015;30.5939884
17376;"КОЛПИНО, 2-Е ОТД. К-ТА ""ПОБЕДА""";59.7812346677764;30.5940018
17377;УСТЬ-ИЖОРА, Ж.-Д. ПЕРЕЕЗД;59.78988268691266;30.6010094
17378;УСТЬ-ИЖОРА,УЛ. ТРУДА,24;59.79705444255779;30.6052723
17379;СЛАВЯНСКАЯ ДОРОГА;59.80315282971244;30.5966187
1738;"ОБЪЕДИНЕНИЕ ""РУССКИЕ САМОЦВЕТЫ"" [123]";59.93603974418988;30.4350185
17380;УСТЬ-ИЖОРА, ПЛАНОВАЯ УЛ.;59.8088138831986;30.5881252
17382;УСТЬ-ИЖОРА, ПОЛЕВАЯ УЛ.;59.81636961674428;30.5739288
17383;ПР. ОБУХОВСКОЙ ОБОРОНЫ, ПЕРЕСЕЧКА;59.85543974816648;30.4805737
17385;УСТЬ-ИЖОРА, ПОЛЕВАЯ УЛ.;59.81601590925531;30.5745506
17386;ЦЕНТРАЛЬНАЯ УЛ.;59.81263661156289;30.5819092
17387;УСТЬ-ИЖОРА, ПЛАНОВАЯ УЛ.;59.80754641287376;30.5895519
17388;СЛАВЯНСКАЯ ДОРОГА;59.80374714808313;30.5951595
17389;УСТЬ-ИЖОРЫ, УЛ. ТРУДА,24;59.7971334710446;30.6048489
1739;"ОБЪЕДИНЕНИЕ ""СВЕТЛАНА"" [9, 40, 93, 98]";60.00539673695808;30.3333549
17390;УСТЬ-ИЖОРА,Ж.-Д. ПЕРЕЕЗД;59.79012669627072;30.6005898
17391;"КОЛПИНО, 2-Е ОТД. К-ТА ""ПОБЕДА""";59.78138592425196;30.5937328
17392;УЛ. ЗАГОРОДНАЯ ,55;59.77716767416151;30.593647
17393;ШКОЛА № 452;59.77285605104429;30.5941181
17394;ДОРОГА К КИРПИЧНОМУ ЗАВОДУ;59.77020828718383;30.5936546
